	Unnamed: 0	text	target
1749	1749	Остается только шутить...Как Сбербанк шутит про курс рубля на своем корпоративе	0
1750	1750	Банкомат, Банк ВТБ 24, ЗАО, Вологда, Клубова, 87 фанпромо	0
1751	1751	зашла в Сбербанк онлайн, а десятку мою вернули мне! Ура! Сбербанк	1
1752	1752	Сбербанк Летучка	0
1753	1753	"Миноритарии ""Сбербанка"" могут поддержать кандидатуру Кудрина для вхождения в набсовет большим количеством голосов"	0
1754	1754	Выкуп авто в Москве в день обращения, выплата за выкупленный автомобиль в Сбербанке, любое мошенничество исключено	0
1755	1755	Дальневосточный банк Сбербанка России, ОАО фанпромо	0
1756	1756	Код клиента – новый удобный сервис от контактного центра Сбербанка ульяновск сбербанк	1
1757	1757	Нельзя это упростить? На хрена вам эти нерабочие банкоматы?	-1
1758	1758	какая практика? Внес деньги, почему они не на счете, а где-то висят?	-1
1759	1759	Банкомат, Среднерусский банк Сбербанка России, ОАО, Тверской ?... фанпромо	0
1760	1760	сбербанк потребительский кредит условия кредитования: сбербанк потребительский кредит условия кредитования	0
1761	1761	Банкомат, Сбербанк России, ОАО, Набережночелнинское отделени?... фанпромо	0
1762	1762	Займ на счёт в сбербанк в самаре	0
1763	1763	RT ВТБ пополнил капитал розничной «дочки»	0
1764	1764	сбербанк потребительский кредит частным лицам: сбербанк потребительский кредит частным лицам	0
1765	1765	RT Сбербанк банкротит депутата ГД за его поручительства на 1,3 миллиарда	0
1766	1766	"RT ""Сбербанк"" развлекается. Откровенное видео"	0
1767	1767	RT Обходите стороной сбербанк! Прекратите финансирование этих жуликов. Есть другие банки в стране, менее наглые. Берегите свои н…	-1
1768	1768	Сбербанк признан лауреатом премии CNews AWARDS 2015 в номинации «Проект по организации технической поддержки корпоративных клиентов»	1
1769	1769	Говорят, на ксерокопии Сбербанка России плохо читаются реквизиты счета матери Дмитрия Демидова. Вот они:...	0
1770	1770	Способы оплаты за базу поставщиков, карта сбербанка	0
1771	1771	застрахуй в россельхозбанке	0
1772	1772	знает пароль от моей сбер карты	0
1773	1773	Сбербанк выиграл очередной крупный процесс против омского НПО «Мостовик»	1
1774	1774	Сбербанк пригласил журналистов на праздничную экскурсию - Телеканал 360	0
1775	1775	банк газпромбанк спб вакансии:	0
1776	1776	Сбербанк предлагает оформить дебетовую карту Visa на льготных условиях с помощью	0
1777	1777	сбербанк предварительно одобрил кредит пароль: сбербанк предварительно одобрил кредит пароль	0
1778	1778	RT «Дочка» Сбербанка подала иск о банкротстве экс-владельца Тагаза Михаила Парамонова	0
1779	1779	сбербанк блокирует друзей за правду!	-1
1780	1780	Reuters: разговор с главой Газпромбанка о дочери Владимира Путина записан	0
1781	1781	RT ВТБ подаст в арбитражный суд иск о банкротстве «Трансаэро»	0
1782	1782	RT Контактный центр Сбербанка в Омске – среди претендентов на звание «Лучший контактный центр для работы». Фото:	1
1783	1783	Сидит значит банкет из сбербанка,отомщу за всех, пусть встают в очередь за напитками и по талончикам будут получать еду))	-1
1784	1784	Райффайзенбанк закроет отделения в 15 городах России	-1
1785	1785	а у втб там целая система надо прийти в сам банк и получить логин, чтобы уже дома можно было онлайн деньги переводить	0
1786	1786	сбербанк предлагает кредит по смс: сбербанк предлагает кредит по смс	0
1787	1787	будем молится на сбербанк	0
1788	1788	Выкуп машины автосервисом «Профессионал», приобретая оговоренную сумму наличных средств не выходя из Сбербанка.	0
1789	1789	Вот так разводят стариков	-1
1790	1790	RT С Янкой о жизни говорим в сбербанке	0
1791	1791	каа скинуть то? Где сбер или тирткрф или киви?	0
1792	1792	Можно ли взять ипотеку в Сбербанке без первоначального взноса?	0
1793	1793	Заграницу с картой Сбербанка России - наихудший выбор:	-1
1794	1794	Сбербанк подключил своим клиентам 25 млн «Автоплатежей»	0
1795	1795	Да сбер бери. Куча банкоматов, удобный интернет банкинг, дешёвая в обслуживании	1
1796	1796	RT Человек-Сбербанк	0
1797	1797	В Марийском филиале Россельхозбанка разыграли путёвку в круиз по Балтийскому морю	0
1798	1798	Нецелевой кредит в сбербанке	0
1799	1799	Кредит для военных сбербанк	0
1800	1800	В Центре развития бизнеса Сбербанка прошла отраслевая конференция «Импортозамещение – 2015, перспективы и прогнозы развития промышленности в	0
1801	1801	В Среднерусском банке Сбербанка провели экскурсию для журналистов	0
1802	1802	Я до сих пор в**уе от Сбербанка.	-1
1803	1803	AT&amp;T -- это как сбербанк 10 лет назад. Даже интеллегентного человека могут заставить встать на тропу войны. Час сорок на телефоне и ничего.	-1
1804	1804	Банкомат, БАНК УРАЛСИБ, ОАО, Стерлитамак, 23 мая, 217 — магазин Триал-Спорт фанпромо	0
1805	1805	сбербанк прекратил выдачу кредитов: сбербанк прекратил выдачу кредитов	-1
1806	1806	Вывалившего навоз у Сбербанка новосибирского фермера оштрафовали	0
1807	1807	Реклама сбербанка сейчас появилась и я вспомнил	0
1808	1808	Можно ли взять кредит в банке для погашения первого кредита в этом же банке Например в Сбербанке?	0
1809	1809	Банкомат, Волго-Вятский банк Сбербанка России, ОАО, Нижняя час... фанпромо	0
1810	1810	компенсации по целевым вкладам на детей открытым в Сбербанке.	0
1811	1811	Банкомат, Уральский банк Сбербанка России, ОАО, Нижнетагильск... фанпромо	0
1812	1812	Примут ли в Сбербанке купюру, на которой с обратной стороны сделана надпись маркером?	0
1813	1813	Глава ВТБ заявил об отсутствии в России экономического кризиса	0
1814	1814	сбербанк проверить заявку на кредит: сбербанк проверить заявку на кредит	0
1815	1815	Сбербанк кредит наличными без справок	0
1816	1816	Лично мне удобнее пользоваться платежной системой Visa, а вы вынуждаете пользоваться Mastercard. Верните 0,65 % пожалуйста	-1
1817	1817	Я о комиссии за трансграничный платеж если что	0
1818	1818	RT Могу я помечать рекламу сбербанковских карт оскорбительными? Они постоянно напоминают мне о том что я нищеброд	-1
1819	1819	сбербанк проверить одобрение кредита: сбербанк проверить одобрение кредита	0
1820	1820	В октябре налоговая ставка Сбербанка оказалась отрицательной -...	0
1821	1821	Получить кредит наличными в сбербанке	0
1822	1822	Традиции – это когда раньше ждал очереди в отделениях Сбербанка, а теперь ждёшь, когда загрузится их RuFollow	-1
1823	1823	Банкомат, Банк УРАЛСИБ, ОАО, филиал в г. Барнауле, Барнаул, Новосибирская, 11а фанпромо	0
1824	1824	RT Дептранс Москвы и Сбербанк работают над системой оплаты в метро с помощью карты	0
1825	1825	«Сбербанк» требует признать экс-главу подрядчика «Восточный» банкротом	0
1826	1826	Банкомат, Поволжский банк Сбербанка России, ОАО, Ульяновск, Гончарова, 30 фанпромо	0
1827	1827	Сбербанк похвалил компанию Ахметова	0
1828	1828	Банкомат, БАНК УРАЛСИБ, ОАО, филиал в г. Санкт-Петербурге фанпромо	0
1829	1829	Банкомат, Сбербанк России, ОАО, Магнитогорск, Карла Маркса проспект, 99 — ТГ Весна фанпромо	0
1830	1830	Режим работы Сбербанка в Ростовской области	0
1831	1831	RT Сбербанк фиксирует приток вкладов граждан на валютные депозиты	1
1832	1832	Сбербанк предсказал сокращение пенсий в случае отмены накоплений	0
1833	1833	газпромбанк в екатеринбурге вклады:	0
1834	1834	"Сбербанк признан лауреатом премии CNews AWARDS 2015 в номинации ""Проект по организации технической поддержки корпоративных клиентов"""	1
1835	1835	RT Герман Греф сообщил об избытке валютной ликвидности в Сбербанке	1
1836	1836	RT Сбербанк снижает минимальный первоначальный взнос по ипотеке до 15%	1
1837	1837	сбербанк программа молодая семья ипотека: сбербанк программа молодая семья ипотека	0
1838	1838	"Сбербанк в очередной раз доказал, что они пидорасы. ""С 15.11.2015 офис не работает по воскресеньям"". Ну ахуеть, теперь!"	-1
1839	1839	Кредит 1500000 сбербанк	0
1840	1840	InstaSize После завтра, во вторник, пойду в центр занятости к инспектору. Не успела завести карту Сбербанк(закрыт)	0
1841	1841	Сбербанк, почта и поликлиника - это филиалы ада на Земле.	-1
1842	1842	Apple возобновила выплаты в Сбербанке	0
1843	1843	Сколько сбербанков мы сегодня встретили? И сколько лишних километров прошли ради того, чтобы Ксюша была хорошей сестрой	0
1844	1844	$SBER - Преспективы Сбербанка. -	0
1845	1845	У Сбербанка будет мероприятие в среду. И они отобрали по фото тёлок, а теперь дали задание записать видео.	0
1846	1846	а у нас приложение Альфа Банка не работает на Apple Watch?	-1
1847	1847	Reuters нашел 29-летнюю дочь Путина, которую выдал председатель правления Газпромбанка	0
1848	1848	все остальное-дерьмо собачье. Особенно сбер с их Свифтами, котрые 2 недели идут.	-1
1849	1849	возможно ли изменить карту визу классик на голд не изменяя номер карты?	0
1850	1850	Когда мама просит телефон, что бы посмотреть смс-уведомления от сбербанка по карте, приходится выходить из всех соц сетей и удалять палево	0
1851	1851	сбербанк просроченная ипотека: сбербанк просроченная ипотека	0
1852	1852	«Связной» получил 4,5 миллиарда рублей от ВТБ	0
1853	1853	сбербанк процент по ипотечному кредиту: сбербанк процент по ипотечному кредиту	0
1854	1854	Сбербанк, всегда рядом))) липецк липецкаяобласть Сбербанк России	0
1855	1855	нестыдно так цены ломить!?	-1
1856	1856	RT Раз в год намекает мне, что я не должен расслабляться. Овца в СПб сняла по ошибке деньги, а разбираться должен я -…	-1
1857	1857	пожалуйста, отправьте нам подробное описание случившегося на ящик Мы обязательно проверим эту сиутацию	0
1858	1858	Банкомат, Уральский банк Сбербанка России, ОАО, Центральный р?... фанпромо	0
1859	1859	Больше дивидендов государству и миноритариям Госкомпании Дивиденды Транснефть ИнтерРАО Сбербанк ФСК Россети	0
1860	1860	и все счета МакКейна в Сбербанке не забыть бы заморозить.	0
1861	1861	Погашение ипотеки материнским капиталом в ВТБ 24	0
1862	1862	сбербанк проценты по кредитам 2014: сбербанк проценты по кредитам 2014	0
1863	1863	Банкомат, Северо-восточный банк Сбербанка России, ОАО фанпромо	0
1864	1864	искренне ненавижу звонить незнакомым людям, и люто негодую с системы сбербанк онлайн, где за каждым плевком надо обращаться в call-центр.	-1
1865	1865	"RT BRKNG Глава Газпромбанка сказал, что его слова о личности дочери Путина ""подтасовали"""	0
1866	1866	сбербанк проценты по кредитам калькулятор: сбербанк проценты по кредитам калькулятор	0
1867	1867	"можно ли каким-нибудь способом сбербанковскую карточку ""изменить""? У меня Maestro, а хотелось бы Mastercard"	0
1868	1868	Спасибо, мой любимый банк.	1
1869	1869	Во всех банкоматах ВТБ нет валюты.	-1
1870	1870	ПУСТО	-1
1871	1871	в таком случае, пожалуйста, напишите в нашу тех. поддержку по форме обратной связи в Сбербанк Онлайн (значок конверта в верху)	0
1872	1872	Банкомат, Банк Москвы, ОАО, Воронежский филиал фанпромо	0
1873	1873	Сбер кошель - для конкретной акции.	0
1874	1874	Вчера где-то пол 3 ночи,Диана заснула в сбербанке,пока мы грелись	0
1875	1875	кредит газпромбанк для физических лиц в 2015 году:	0
1876	1876	карта аэрофлот альфа банк:	0
1877	1877	в том и дело, ни люди, ни сбербанк не убирают...	-1
1878	1878	сбербанк проценты по потребительскому кредиту: сбербанк проценты по потребительскому кредиту	0
1879	1879	Сбербанк на Электрозаводской.	0
1880	1880	БИЛЕТ РЖД КУПЛЕННЫЙ ЧЕРЕЗ МЕГАФОНОВСКИЙ ИНТЕРНЕТ КАРТОЧКОЙ СБЕРБАНКА С ДОСТАВКОЙ ПОЧТОЙ РОССИИ ОТКРЫВАЕТ ВРАТА В АД	-1
1881	1881	Глава ВТБ назвал Украину банкротом	0
1882	1882	RT о чем вы говорите. Они выписку по карте делают....2 НЕДЕЛИ!!	-1
1883	1883	Райффайзен. РКО с валютой -10%. Технический овердрафт. В случае непогашения - 60% годовых.	0
1884	1884	во бля альбомчик надо через сбербанк оплачивать черт надо к папе идти	0
1885	1885	Кстати, деньги то на карте Сбербанка я нашел, а пин не вспомнил. Придется в офис идти) финансы банк	0
1886	1886	"RT бизнес новости ""Ведомости"": ""Мечел"" может продать Газпромбанку от 50 до 100% ""Эльгаугля"" финансы"	0
1887	1887	ладно, будем читать твиттераккаунт сбербанка россии в таком случае	0
1888	1888	МОЖЕТ ЕЩЁ КАРТОЧКУ СБЕРБАНКА СФОТКАТЬ?	0
1889	1889	День Рождения Сбербанка	0
1890	1890	сбербанк псков кредиты: сбербанк псков кредиты	0
1891	1891	В 1:47 я позвонила в Сбербанк.Почему так поздно?Потому что они все время заняты и я жду по 30 мин. Спустя 2 недели проблему решили в 3:12.	-1
1892	1892	сбербанк пушкино ипотека: сбербанк пушкино ипотека	0
1893	1893	что всегда так было?	0
1894	1894	Взять кредит через сбербанк онлайн	0
1895	1895	Сбербанк с ноября 2015 года предлагает получить код клиента в контактном центре	0
1896	1896	нижний тагил сбербанк фрунзе	0
1897	1897	Неделю малого бизнеса объявляет Сбербанк в Приморье	0
1898	1898	Сбербанк признан лауреатом премии CNews AWARDS 2015 в номинации «Проект по организации технической поддержки корпо…	1
1899	1899	Оплата заказа орифлэйм через СБЕРБАНК онлайн: на	0
1900	1900	Режим работы Сбербанка в Воронежской области	0
1901	1901	сбербанк раменское ипотека: сбербанк раменское ипотека	0
1902	1902	Я.Новости | Hi-Tech: «Ростелеком» предоставил публичный wi-fi офисам Сбербанка	0
1903	1903	«Ростелеком» предоставил публичный wi-fi офисам Сбербанка tech russia	0
1904	1904	«Ростелеком» предоставил публичный wi-fi офисам Сбербанка: Оператор кроме организации каналов связи и… статьи	0
1905	1905	«Ростелеком» предоставил публичный wi-fi офисам Сбербанка: Оператор кроме организации каналов связи и установки…	0
1906	1906	компьютеры «Ростелеком» предоставил публичный wi-fi офисам Сбербанка читаю ru_ff	0
1907	1907	RT Сбербанк опять ограничил операции с картами	-1
1908	1908	Банкомат, Банк Москвы, ОАО, филиал в г. Перми фанпромо	0
1909	1909	Хотел открыть счет в Сбербанке,зашел,ждал 1час и была такая картина	-1
1910	1910	Наверное, мы родились в России за какие-то грехи в прошлой жизни. Высокие налоги и тупых баб из Сбербанка тоже отправили из той жизни	-1
1911	1911	Банкомат, Сбербанк России, ОАО, Байкальский банк, Шелеховский ... фанпромо	0
1912	1912	не понял каму надо обротится	0
1913	1913	Ростелеком предоставил публичный Wi-Fi офисам Сбербанка: Ростелеком реализует в офисах Сбербанка в Алтайском крае, Новосибирской, Иркутской…	0
1914	1914	Банкомат, Западно-Уральский банк, ОАО Сбербанк России фанпромо	0
1915	1915	Сбербанк в Приморье вручил именные стипендии студентам ДВФУ	0
1916	1916	Сбербанк проведет обучающие семинары для инвесторов совместно с Московской биржей: Байкальский банк Сбербанка совместно с Московской биржей…	0
1917	1917	А ЕЩЕ СБЕРБАНК НОРМАЛЬНЫЙ..	1
1918	1918	Wi-Fi новости: Ростелеком предоставил публичный Wi-Fi офисам Сбербанка wifi интернет	0
1919	1919	RT Сбербанк не исполнил обязательства перед Минфином	-1
1920	1920	Сбербанк России, ОАО, Томское отделение №8616 фанпромо	0
1921	1921	RT «Ростелеком» предоставил публичный wi-fi офисам Сбербанка	0
1922	1922	таак теперь настала очередь сбербанка)))))))))))))))))))))))))))	0
1923	1923	Сбербанк прислал смс, предлагает мне за 24,5% кредит. Видимо из-за моего вклада за 10,5%. Вклад почти втрое больше…	0
1924	1924	мне сейчас тоже карту альфа банка на работе делают. волнуюсь )	0
1925	1925	RT Чистая прибыль Сбербанка по РСБУ с начала года сократилась в 1,6 раза	-1
1926	1926	Сбербанк предсказал шок на валютном рынке	0
1927	1927	Банкомат, Поволжский банк Сбербанка России, ОАО, Красноармейс... фанпромо	0
1928	1928	RT сбербанк, вы нормальные? предлагать при оплате 1000 руб за телефон [в мобильном банке] позвонить и подтвердить паспортные дан…	-1
1929	1929	RT двадцать первый век. сбербанк в мобильном предложении предлагает позвонить и поболтать с оператором для подтверждения транзак…	-1
1930	1930	Очевидцы: Отделение Сбербанка на Гражданском проспекте пытались ограбить	0
1931	1931	договор ипотеки втб 24 образец: договор ипотеки втб 24 образец	0
1932	1932	RT сбербанк говорит, что эта мера для вашей безопасности. чуваки, если я палю, что бабки сами с карты спрыгивают - я обычно прос…	-1
1933	1933	заебал сбербанк	-1
1934	1934	Ипотечная акция «Единая ставка» от Сбербанка становится популярной в Омске омск	1
1935	1935	RT Глава Минсельхоза РФ Александр Ткачев избран председателем наблюдательного совета Россельхозбанка	0
1936	1936	Необычный читальный зал открыли в одном из отделений Сбербанка в Благовещенске	0
1937	1937	сбербанк ужасен в этом плане. Симку менял на новую (остался тот же номер), пришлось звонить чтобы снова заработал сберонлайн	-1
1938	1938	Восстанавливаю все потерянное. В за 10 минут все оформили, будет готово через неделю.	1
1939	1939	В карту дали сразу	1
1940	1940	спасибо)))))	1
1941	1941	Автомобильный кредит в втб 24	0
1942	1942	Александр Ткачев возглавил наблюдательный совет Россельхозбанка: Александр Ткачев возглавил наблюдательный совет Россельхозбанка	0
1943	1943	Глава Минсельхоза Ткачев возглавил набсовет Россельхозбанка: Министр сельского хозяйства России Александр Ткачев избран председателем…	0
1944	1944	MyKassa возобновила прием платежей через «Сбербанк Онлайн»:	0
1945	1945	MyKassa возобновила прием платежей через «Сбербанк Онлайн»	0
1946	1946	MyKassa возобновила прием платежей через «Сбербанк Онлайн»: новости	0
1947	1947	"Загружала приложение Сбербанк со словами ""боженька,пусть там будут деньги"" и просто 14к"	0
1948	1948	Меня опять зовут работать в сбербанк	0
1949	1949	Газпромбанк: Газпромбанк снижает процентные ставки по розничным кредитам	1
1950	1950	я захожу в Сбербанк онлайн мне говорят надо что то ввести...а я не знаю, что	0
1951	1951	RT Новости подохуевшего Сбербанка: Банк прислал SMS, где предлагает мне за 25% кредит в сумме в точности равной моему депозиту у н…	-1
1952	1952	Клиентам Западно-Уральского банка Сбербанка России предложили собрать «Полный комплект»	0
1953	1953	у Вас всегда есть возможность обратиться на электронный адрес банка:	0
1954	1954	Скажите пожалуйста, а снятие наличных фунтов в мае этого года с дебетовой карты, без согласования с банком не противоречит...	0
1955	1955	(речь о египетских фунтах)	0
1956	1956	а у нас Сбербанк был? Или Открытие?	0
1957	1957	Новогодняя акция по кредитам от Сбербанка	0
1958	1958	Сбербанк запускает новогоднюю акцию по потребительским кредитам	0
1959	1959	Сбербанк запускает новогоднюю акцию по потребительским кредитам - Калининград	0
1960	1960	Газпромбанк установил курс для платежей по валютной ипотеке	0
1961	1961	где взять реквизиты	0
1962	1962	RT Сбербанк реструктурировал долги почти всем строительным компаниям	0
1963	1963	Банк ВТБ открыл кредитную линию для ЖК «Невские паруса»: Банк ВТБ и Setl City (входит в Setl Group) подписали ...	0
1964	1964	Юхуууу спасибо Сбербанк))) люблю вас??	1
1965	1965	Объем кредитного портфеля Сбербанка предприятиям АПК вырос на 87,8% до 599,4 млрд руб.	1
1966	1966	бизнес новости С начала года Россельхозбанк выдал в кредит 463,9 млрд рублей на предприятия АПК финансы	0
1967	1967	Глава Минсельхоза получил должность в структуре Россельхозбанка -	0
1968	1968	Зеленодольский райсуд завершил судебное следствие по делу об ограблении Сбербанка	0
1969	1969	Зеленодольский райсуд завершил судебное следствие по делу об ограблении Сбербанка казань	0
1970	1970	Sberbank CIB: Снижение пары доллар/рубль может оказаться временным -	0
1971	1971	Супер-предложение по ипотеке: Ставка по ипотеке от Россельхозбанка снижена до 10,9%	1
1972	1972	Блять! сбербанк меняет тысячные купюры на пятитысячные с комиссией! ебанутые! лучипоноса гоните в аду дебилы	-1
1973	1973	Газпромбанк выкупил долги владельца «Мечела»	0
1974	1974	Россельхозбанк назвал риски кредитования посевной через молокозаводы	0
1975	1975	«Дочка» стройхолдинга Setl Group привлекла кредит ВТБ на 5 млрд руб жилье ипотека	0
1976	1976	RT Россельхозбанк снизил ставку по ипотеке с господдержкой	1
1977	1977	городскойрепортер Райффайзенбанк представил новую версию мобильного приложения R-Mobile новости, rostov	0
1978	1978	Sberbank CIB: Цены на нефть по-прежнему находятся на самых низких уровнях за несколько лет	0
1979	1979	Сходил в Сбербанк щяс едем тусить с пацанами	0
1980	1980	Экономика Японии ушла в рецессию - ВТБ 24	0
1981	1981	Банкомат, БАНК УРАЛСИБ, ОАО, Иваново, 8 Марта, 32 — ТРЦ Серебрянный город фанпромо	0
1982	1982	Сбербанк сократил лимит снятия наличных в три раза	-1
1983	1983	Сбербанк запускает новогоднюю акцию по потребительским кредитам banki	0
1984	1984	экий злой, шаблонный Егорка! У сбербанк Днюха на днях вот и новый год.	0
1985	1985	И снова с Вами моя постоянная рубрика яненавижусбербанк	-1
1986	1986	как сохранить зарплатный проект, если переводят всех на другой банк? Наша организация ведь бюджетная	0
1987	1987	Короч в сбербанке сказали пизда моей карте, надо занаво переоформлять, мол, у них возник сбой в системе. Я ебал так жить	-1
1988	1988	Наконец-то пришли деньги на карту. Пять гребаных дней Сбербанк переводил деньги в Промсвязьбанк. Просрана распродажа 11.11. Спасибо, блин	-1
1989	1989	Коворкингом Сбербанка только мы тут пользуемся по назначению. Остальные заходят либо деньги снять, либо погреться.	0
1990	1990	Если вы в ужаса от почты, сбербанка, паспортного стола и прочих совково-бюрократических клоак, то вы просто еще не были в консульстве РФ&gt;	-1
1991	1991	Сбербанк запустил непокрытые аккредитивы с досрочным платежом	0
1992	1992	Сбербанк запускает новогоднюю акцию по потребительским кредитам.	0
1993	1993	Грёбанный махачкалинский Сбербанк! С прошлой нделеи ни в одном банкомате в центре не могу закинуть деньги на карточку	-1
1994	1994	Девушка в очереди сбербанка дождалась парня из армии.	-1
1995	1995	Банк ВТБ открыл кредитную линию для ЖК «Невские паруса» в Усть-Славянке	0
1996	1996	Сбербанк запускает новогоднюю акцию по потребительским кредитам -	0
1997	1997	Закрыть нельзя оставить? » Вязники.Ру // Информационный ресурс Сбербанк	0
1998	1998	Почта России. Письмо должно быть долгожданным / Сбербанк. Создаем очереди с 1841 года. / АВТОВАЗ. Понять и прости..	-1
1999	1999	Стоит ли говорить, что отправил я их в субботу только потому, что в роскошном Альфа-клике всю пятницу упорно возникала неизвестная ошибка?	-1
2000	2000	Россельхозбанк снизил ставку по ипотеке на новостройку до 10,9%. Фиксированная ставка на весь срок кредита...	1
2001	2001	Сбербанк запускает новогоднюю акцию по потребительским кредитам: Сбербанк с 16 ноября запускает новогоднюю а...	0
2002	2002	Банкомат, Райффайзенбанк, ЗАО, филиал в г. Краснодаре фанпромо	0
2003	2003	Сбербанк, КВН, чат банков	0
2004	2004	RT Стартовала новогодня акция по потребительским кредитам	0
2005	2005	RT Сбербанк занял первое место по количеству поданных заявлений о частном банкротстве	0
2006	2006	В Красноярском крае появились сервис-менеджеры Сбербанка	0
2007	2007	сбербанк рассчитать ипотечный кредит: сбербанк рассчитать ипотечный кредит	0
2008	2008	Ау, вы ушли узнавать или просто прикрылись непонятными словами и затихли? Есть ли мне смысл ехать в отделение сегодня?	-1
2009	2009	Россельхозбанк снизил ставку по ипотеке с государственной поддержкой: Россельхозбанк снизил процентную ставку по программе «Ипотека с…	1
2010	2010	Что нового в российской и мировой экономике? Обзор за прошлую неделю от ЦМИ Сбербанка (PDF).	0
2011	2011	через два дня пришло смс, что в заявке отказано.	-1
2012	2012	Sberbank CIB: Сбербанк выпустил за год более 150 аккредитивов в юанях: © AFP 201...	0
2013	2013	Sberbank CIB: Сбербанк выпустил за год более 150 аккредитивов в юанях	0
2014	2014	я не протестую против перевода. Я протестую против того, что не предупредили заранее, а отключили и бегай-крутись как умеешь.	-1
2015	2015	И за восемь часов понедельника у банка рабочего времени не нашлось?	-1
2016	2016	Что-то сроки все увеличиваются	-1
2017	2017	Сбербанк запускает новогоднее спецпредложение по потребительским кредитам	0
2018	2018	Чистая прибыль Райффайзенбанка по МСФО за 9 месяцев выросла на 24.7%	1
2019	2019	RT ВТБ открыл кредитную линию компании Setl City на 5 млрд рублей	0
2020	2020	Что не день, то новость от банков-агентов. ВТБ перестал оформлять документы на возврат превышения страховой суммы Ru деньги	-1
2021	2021	Кто попытался взломать сайт Сбербанка с Таней Рыбинец (сериал	0
2022	2022	Вывод средств с яндекс деньги Выводил Яндекс деньги с кошелька на карту Сбербанка	0
2023	2023	Оплачивая квитанции в Сбербанк,обязательно проверяйте все данные.Этот филиал АДА может еще и последствия оставить...в виде ошибок на 10 тыс	-1
2024	2024	Неужели банкиры ВТБ настолько деградировали, что им все надо прописывать в законе? Ru деньги	-1
2025	2025	"RT а там вся ситуация некрасивая,как не крути.Там наш Сбер вон выдаёт кредиты ""На нужды АТО"". Это красиво? Ни че…"	-1
2026	2026	Сбербанк и «Российский капитал» определены банками-агентами для выплаты страховых возмещений вкладчикам банка РСБ 24	0
2027	2027	Сбербанк поддержал «Битву роботов» в Перми {rambler}	0
2028	2028	На память! альфабанк	0
2029	2029	Raiffeisen Research спрогнозировал рост экономики России	0
2030	2030	RBL Raiffeisen Research спрогнозировал рост экономики России	0
2031	2031	Проект организации техподдержки корпоративных клиентов Сбербанка признан лауреатом премии CNews AWARDS ннов	1
2032	2032	Кредит на лпх в сбербанке условия 2015	0
2033	2033	Сбербанк запускает новогоднюю акцию по потребительским ...	0
2034	2034	Сбербанк — вечная очередь, в которой стоят бесконечно несчастные и вспыльчивые люди.	-1
2035	2035	Члены правления Сбербанка за девять месяцев года получили 642,3 млн рублей	0
2036	2036	а каковы активы сбербанка в баксах ?	0
2037	2037	Сбербанк АСТ – электронная торговая площадка	0
2038	2038	Raiffeisen Research: экономика России в 2016 году может показать рост	0
2039	2039	А в Сбербанке уже елочки стоят	0
2040	2040	Сняли с карты бедного студента деньги.ОБЯЗАТЕЛЬНО СЛЕДИТЕ ЗА СБЕРБАНКОМ. Не глупите как я	-1
2041	2041	«Сбербанк» и «Российский капитал» вернут деньги вкладчикам Русславбанка Рязань Скопин rus	0
2042	2042	да стопудово сбербанк косячил,сама недавно в ситуацию плохую из-за сбера попала	-1
2043	2043	Значит я тут сделал цель в сбербанк онлайн ещё неделю назад, прогресс виден на лицо	0
2044	2044	Банкомат Сбербанка съел карту и не хотел ее отдавать! жесть! неделю голодаю P.S. не пользуйтесь сбербанком!	-1
2045	2045	от 15,5% - это всем, или только зарплатным клиентам? Или сколько скоринг выдаст?	0
2046	2046	Кровавая резня в Сбербанке происшествия	0
2047	2047	Сбербанк и отпечатки пальцев	0
2048	2048	ПАО Сбербанк стартует новогоднюю акцию по потребительским кредитам Сбербанк	0
2049	2049	Когда зашла в личный кабинет сбербанкам.Я МОГУ СЕБЕ ЭТО ПОЗВОЛИТЬ	0
2050	2050	Человек В Хуевом Банке - действие происходит в мире, где главной кредитной организацией стал Сбербанк	-1
2051	2051	Опачки! Сбербанк хорошие новости в 2 часа ночи отправляет!)	-1
2052	2052	Банк Москвы решил добиться признания Тельмана Исмаилова банкротом	0
2053	2053	С Днём Рождения, директор Сбербанка	0
2054	2054	очередная разводка	-1
2055	2055	RT Вчера в сбербанке Стояла в одной из очередей к банкомату И у кого-то заиграл звук тардис Прикольно MTVStars One Direction	0
